eventID,occurrenceID,scientificName,verbatimIdentification,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,sex,lifeStage,vernacularName,identificationQualifier,kingdom,phylum,class,order,family,genus,specificEpithet,basisOfRecord,occurrenceStatus
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-34,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-35,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-38,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-39,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-40,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-41,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-42,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-43,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-44,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-3-45,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-1,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-2,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-3,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-4,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-5,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-6,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-7,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-8,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-9,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-2-10,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4-1,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4-2,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4-3,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4-4,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4-5,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4-6,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4-7,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-4-8,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1-1,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1-2,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1-3,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1-4,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1-5,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1-6,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1-7,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-1-8,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-1,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-2,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-3,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-4,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-5,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-6,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-7,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-8,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-9,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-10,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-11,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-12-CanTrawl,IYS2022-NW-2-12-CanTrawl-4-12,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5-27,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5-28,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5-29,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5-30,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5-31,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5-32,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5-33,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-13-CanTrawl,IYS2022-NW-2-13-CanTrawl-5-34,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-1,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-2,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-3,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-4,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-5,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-6,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-7,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-8,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-9,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-10,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Male,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-11,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-12,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,Female,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-13,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-14,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-15,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-16,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-17,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-18,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-19,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
IYS2022-NW-2-14-CanTrawl,IYS2022-NW-2-14-CanTrawl-3-20,Oncorhynchus nerka,Oncorhynchus nerka,urn:lsid:marinespecies.org:taxname:254569,"(Walbaum, 1792)",accepted,Species,NA,Immature,Sockeye salmon,,Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,nerka,HumanObservation,present
